Date,Asset name,Series,Value
2023-01-28,XRP-USD,volume,0.05610653220510249
2023-01-28,LTC-USD,adjclose,0.6012684933856836
2023-01-29,ETH-USD,open,0.40714929401081923
2023-01-29,XRP-USD,volume,0.0709213616208615
2023-01-29,ETH-USD,volume,0.46060023448868714
2023-01-29,XRP-USD,open,0.3408971075679772
2023-01-29,BTC-USD,volume,0.4201659784755713
2023-01-29,LTC-USD,open,0.6013480552424486
2023-01-29,XRP-USD,adjclose,0.3684232962639731
2023-01-29,ETH-USD,adjclose,0.4844079734522866
2023-01-29,LTC-USD,adjclose,0.7659222274793658
2023-01-29,BTC-USD,open,0.4650083516232295
2023-01-29,LTC-USD,volume,0.8017948136770547
2023-01-29,BTC-USD,adjclose,0.5158129125105315
2023-01-30,BTC-USD,adjclose,0.4483968955999864
2023-01-30,LTC-USD,open,0.7659666678891099
2023-01-30,ETH-USD,open,0.48677582496735683
2023-01-30,XRP-USD,adjclose,0.275141295611778
2023-01-30,GDLC,volume,0.22262046993229787
2023-01-30,XRP-USD,volume,0.24413302834943623
2023-01-30,BTC-USD,open,0.5183116553471963
2023-01-30,ETH-USD,adjclose,0.3986347596105826
2023-01-30,BTC-USD,volume,0.4155165756492771
2023-01-30,GDLC,adjclose,0.5358545628025938
2023-01-30,LTC-USD,volume,0.4935241311211752
2023-01-30,XRP-USD,open,0.3682912229898849
2023-01-30,LTC-USD,adjclose,0.6514523089466437
2023-01-30,GDLC,open,0.5299760186362138
2023-01-30,ETH-USD,volume,0.48787856450030276
2023-01-31,GDLC,adjclose,0.5505894389593146
2023-01-31,LTC-USD,volume,0.5146306668464267
2023-01-31,LTC-USD,adjclose,0.7434991270374893
2023-01-31,GDLC,open,0.5203837018205802
2023-01-31,BTC-USD,adjclose,0.46997923100758854
2023-01-31,ETH-USD,adjclose,0.4195357444176908
2023-01-31,BTC-USD,volume,0.32240203428234904
2023-01-31,XRP-USD,volume,0.18929902121114422
2023-01-31,XRP-USD,open,0.2748652483502978
2023-01-31,GDLC,volume,0.20151334129828755
2023-01-31,LTC-USD,open,0.6515884037633728
2023-01-31,XRP-USD,adjclose,0.33254184494609107
2023-01-31,ETH-USD,volume,0.3011504189042937
2023-01-31,ETH-USD,open,0.4015068541689033
2023-01-31,BTC-USD,open,0.45133449469737763
2023-02-01,GDLC,volume,0.3580246913580247
2023-02-01,ETH-USD,adjclose,0.47966072608803767
2023-02-01,LTC-USD,volume,0.7454989083715984
2023-02-01,BTC-USD,adjclose,0.512148078026254
2023-02-01,XRP-USD,adjclose,0.3690460568813163
2023-02-01,LTC-USD,adjclose,0.9289273398208331
2023-02-01,ETH-USD,volume,0.41136279802779296
2023-02-01,BTC-USD,open,0.47263855822014333
2023-02-01,GDLC,adjclose,0.5947937161251103
2023-02-01,GDLC,open,0.5347721770440305
2023-02-01,LTC-USD,open,0.7433136381553651
2023-02-01,XRP-USD,open,0.3322309713568501
2023-02-01,XRP-USD,volume,0.1995717541434277
2023-02-01,BTC-USD,volume,0.4043810328016207
2023-02-01,ETH-USD,open,0.42215939770256705
2023-02-02,BTC-USD,open,0.5144513059181939
2023-02-02,LTC-USD,adjclose,0.8759346417164484
2023-02-02,GDLC,open,0.5863309656901378
2023-02-02,ETH-USD,adjclose,0.4812372090898078
2023-02-02,GDLC,adjclose,0.6021610371020153
2023-02-02,XRP-USD,adjclose,0.3488794876282333
2023-02-02,LTC-USD,volume,0.39834514809323196
2023-02-02,BTC-USD,adjclose,0.49397439942327614
2023-02-02,ETH-USD,volume,0.5870022395050741
2023-02-02,ETH-USD,open,0.48159679051115
2023-02-02,BTC-USD,volume,0.5191534172971908
